id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl
477,Baby Doll,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952646/2023/4/29/b49beaa1-867a-48c5-88aa-d1bd367dc7431682718282724BabyDollWithThongPanty1.jpg",-,2245,2245,0,0,0,Fleurt,https://www.myntra.com/baby-dolls/fleurt/fleurt-purple--black-baby-doll/22952646/buy
478,Women Slim Fit Lounge Pant,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892028/2023/4/25/0dba265a-d730-4c18-ae00-be9b378b9b521682416792466SweetDreamsWomenSolidPyjama1.jpg",-,949,999,0,0,5,Sweet Dreams,https://www.myntra.com/lounge-pants/sweet-dreams/sweet-dreams-women-maroon-mid-rise-slim-fit-lounge-pant/22892028/buy
479,Women Pack Of 3 Bikini Briefs,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891484/2023/4/25/65ae9fc4-af90-4cc6-9807-5aa407e7dcd81682411955271Briefs1.jpg",-,2495,2495,0,0,0,Fleurt,https://www.myntra.com/briefs/fleurt/fleurt-women-pack-of-3-self-design-lace-bikini-briefs/22891484/buy
480,Women Floral Print Night suit,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22960780/2023/4/29/ff864458-38c8-4cef-b5ff-5726270ae4c61682766065530ORGANZAAWomenPrintedCottonNightSuit1.jpg",-,1423,4449,0,0,68,Organzaa,https://www.myntra.com/night-suits/organzaa/organzaa-women-bronze-toned--yellow-printed-night-suit/22960780/buy
481,Lightly Padded Bandeau Bra,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22960756/2023/4/29/d0d119ee-2495-4548-94c4-6e7b2f7e25281682773993290Bra1.jpg",-,490,700,0,0,30,NOIRA,https://www.myntra.com/bra/noira/noira-black-bandeau-bra-half-coverage-lightly-padded/22960756/buy
482,Halter Neck Baby Doll,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952638/2023/4/29/40a2e182-ed79-41a4-a088-409d70df6de71682718328407BabyDollWithThongPanty1.jpg",-,1995,1995,0,0,0,Fleurt,https://www.myntra.com/baby-dolls/fleurt/fleurt-white--black-halter-neck-baby-doll/22952638/buy
483,Halter Neck Baby Doll,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22952628/2023/4/29/656b3e86-e7f2-499e-b8b2-afc2941d5efc1682718303759BabyDollWithThongPanty1.jpg",-,1995,1995,0,0,0,Fleurt,https://www.myntra.com/baby-dolls/fleurt/fleurt-white--red-halter-neck-baby-doll/22952628/buy
484,Women Lounge Pants,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892214/2023/4/25/8084fe2d-2841-40e6-b0d9-88723f290cd61682417185862SweetDreamsWomenSolidPyjama1.jpg",-,996,1049,0,0,5,Sweet Dreams,https://www.myntra.com/lounge-pants/sweet-dreams/sweet-dreams-women-black-lounge-pants/22892214/buy
485,All Day Comfort Everyday Bra,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22902126/2023/4/26/42e6a007-63e6-4f04-ad50-cf092ce08ad31682489407098SOIENonPaddedNonWiredPrintedLoungeBrawithRemovableCups1.jpg",-,790,790,0,0,0,Soie,https://www.myntra.com/bra/soie/soie-printed-medium-coverage-all-day-comfort-seamless-everyday-bra/22902126/buy
486,Checked Pure Cotton Night Suit,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22892204/2023/4/25/0f6d8702-20bf-4cc7-b736-d5860d489a7b1682417572921SweetDreamsWomenPrintedHalfSleevesPyjamaSet1.jpg",-,1899,1999,0,0,5,Sweet Dreams,https://www.myntra.com/night-suits/sweet-dreams/sweet-dreams-blue--green-checked-pure-cotton-night-suit/22892204/buy
487,Pack Of 6 Hipster Briefs,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891544/2023/4/25/042383b2-9a4e-4f6b-a96e-25592d4703281682413018136Briefs1.jpg",-,2495,2495,0,0,0,Fleurt,https://www.myntra.com/briefs/fleurt/fleurt-women-pack-of-6-printed-cotton-hipster-briefs/22891544/buy
488,Lightly Padded Bandeau Bra,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22959852/2023/4/29/2095592f-6598-4a16-b1c0-7e441d54cc2e1682777878811Bra1.jpg",-,900,1800,0,0,50,NOIRA,https://www.myntra.com/bra/noira/noira-black--beige-floral-bandeau-bra-half-coverage-lightly-padded/22959852/buy
489,Floral Satin Night Suit,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22950920/2023/4/29/8f7e9656-9ae6-4cd5-8adc-4a11f535eea71682748485914IlikemeWomensSatinNightSuitLilyPurpleFloralEmbroideryShirtPa1.jpg",-,1899,3165,0,0,40,I like me,https://www.myntra.com/night-suits/i-like-me/i-like-me-purple--green-floral-embroidered-satin-night-suit/22950920/buy
490,Pack Of 10 Hipster Briefs,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22891536/2023/4/25/0e129ebc-7c0e-4589-bf3a-0176d24b65451682413547726Briefs1.jpg",-,3645,3645,0,0,0,Fleurt,https://www.myntra.com/briefs/fleurt/fleurt-women-pack-of-10-floral-printed-cotton-hipster-briefs/22891536/buy
491,Baby Doll,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22956190/2023/4/29/924bf441-5ceb-4a63-af30-b3c4c9a50f9c1682769514968BabyDollWithThongPanty1.jpg",-,2145,2145,0,0,0,Fleurt,https://www.myntra.com/baby-dolls/fleurt/fleurt-black--pink-baby-doll/22956190/buy
